ID	Length	dBGLF5_12.Aligned.sortedByCoord.out
ENSG00000141562.19	5999	2.0
ENSG00000236703.1	5999	0.56
ENSG00000258727.1	6999	0.62
ENSG00000115053.17	3999	0.67
ENSG00000200487.1	4999	0.52
ENSG00000123992.20	3999	0.28
ENSG00000250484.2	3999	0.48
ENSG00000167721.11	4999	0.44
ENSG00000075420.13	7999	0.92
ENSG00000250474.2	6499	0.6
ENSG00000177963.15	4999	0.54
ENSG00000134548.11	4499	0.27
ENSG00000079246.16	10499	1.04
ENSG00000207214.1	4499	0.46
ENSG00000105373.19	3999	0.75
ENSG00000236591.1	4999	0.66
ENSG00000178188.16	3999	0.44
ENSG00000178567.8	12999	1.87
ENSG00000161664.7	13499	0.93
ENSG00000077232.19	4499	0.47
ENSG00000108349.17	4999	0.3
ENSG00000288906.1	3999	2.22
ENSG00000278177.1	3999	0.6
ENSG00000137185.13	4999	0.28
ENSG00000285554.1	3999	0.66
ENSG00000235537.3	11999	0.69
ENSG00000119689.15	8999	1.02
ENSG00000266852.2	11499	0.87
ENSG00000172943.21	5999	0.76
ENSG00000270679.1	6499	0.46
ENSG00000011198.10	3999	0.9
ENSG00000135679.27	4999	1.04
ENSG00000151532.15	4499	0.53
ENSG00000108518.8	3999	0.25
ENSG00000253105.6	6499	0.44
ENSG00000031698.13	8999	1.23
ENSG00000039537.16	4499	0.78
ENSG00000293268.1	3999	1.14
ENSG00000104147.9	23999	3.15
ENSG00000180828.3	4499	0.64
ENSG00000284934.3	5499	0.64
ENSG00000288818.1	12999	1.35
ENSG00000125726.11	4499	1.32
ENSG00000286013.1	4499	2.2
ENSG00000096080.12	7499	0.55
ENSG00000176809.11	3999	0.47
ENSG00000226779.1	5499	1.69
ENSG00000197885.11	6999	2.03
ENSG00000288899.1	10499	1.12
ENSG00000258133.1	5499	0.39
ENSG00000278876.1	10949	0.9
ENSG00000267691.1	4999	1.09
ENSG00000266933.2	7999	3.68
ENSG00000182247.11	6499	0.6
ENSG00000076685.19	4499	0.46
ENSG00000135446.17	4999	0.52
ENSG00000287697.1	13999	0.57
ENSG00000227742.3	4999	0.34
ENSG00000178057.15	5499	0.74
ENSG00000162511.8	5999	1.27
ENSG00000131495.9	6999	1.16
ENSG00000137496.19	14499	1.23
ENSG00000145414.9	6499	0.46
ENSG00000137076.22	3999	0.82
ENSG00000242121.3	5999	0.66
ENSG00000131153.9	4499	0.5
ENSG00000147601.15	3999	0.56
ENSG00000196504.21	12499	1.26
ENSG00000232999.1	3999	0.73
ENSG00000145386.11	9499	0.43
ENSG00000235927.4	10499	0.39
ENSG00000257890.1	4499	0.5
ENSG00000237074.2	4999	0.69
ENSG00000115942.9	6499	0.51
ENSG00000101367.9	8499	0.52
ENSG00000146426.19	4499	0.54
ENSG00000126266.4	4499	0.5
ENSG00000107262.26	5499	0.41
ENSG00000237522.1	5999	0.45
ENSG00000246790.2	4499	0.52
ENSG00000064995.19	10499	0.63
ENSG00000143319.17	9999	0.67
ENSG00000152455.16	8999	1.35
ENSG00000143776.20	7499	0.64
ENSG00000153037.15	7999	0.39
ENSG00000164151.12	7999	0.76
ENSG00000066933.17	4499	0.53
ENSG00000039123.16	15499	0.64
ENSG00000092871.17	8999	0.74
ENSG00000167258.16	5499	0.62
ENSG00000262343.1	4499	3.49
ENSG00000170144.22	6499	0.45
ENSG00000253471.1	3999	0.33
ENSG00000275448.1	5499	0.47
ENSG00000155229.21	8999	0.64
ENSG00000266072.1	13999	0.99
ENSG00000261766.1	6499	1.1
ENSG00000289060.1	5499	0.53
ENSG00000287870.1	7499	0.75
ENSG00000108599.15	5499	0.7
ENSG00000207020.1	13499	0.67
ENSG00000119509.13	5499	0.82
ENSG00000271283.1	4999	0.4
ENSG00000239494.2	13499	0.83
ENSG00000138326.21	4499	0.42
ENSG00000133026.14	6499	1.0
ENSG00000186765.12	22499	2.07
ENSG00000179840.5	5999	0.38
ENSG00000004766.17	14499	1.03
ENSG00000151150.22	3999	0.52
ENSG00000258379.1	4499	1.0
ENSG00000105640.13	7499	0.79
ENSG00000198851.10	9499	0.77
ENSG00000131378.14	9499	0.52
ENSG00000274317.2	4499	0.38
ENSG00000250878.6	7999	0.56
ENSG00000256349.1	5999	0.59
ENSG00000287733.1	9499	4.02
ENSG00000152556.17	8999	1.09
ENSG00000173612.10	4999	0.49
ENSG00000278948.1	6999	2.28
ENSG00000078177.15	6499	0.65
ENSG00000088727.14	3999	0.28
ENSG00000258890.8	5999	0.47
ENSG00000163257.11	6999	0.89
ENSG00000273456.2	6499	1.64
ENSG00000144357.18	13499	0.86
ENSG00000024048.11	6499	0.46
ENSG00000085365.18	20999	1.02
ENSG00000225979.1	3999	0.48
ENSG00000224220.1	6499	0.72
ENSG00000176953.13	6999	0.53
ENSG00000272842.1	5499	1.0
ENSG00000111725.11	4499	0.52
ENSG00000196588.21	10499	0.45
ENSG00000235366.3	7499	1.05
ENSG00000230424.3	5999	0.47
ENSG00000228126.1	7999	0.82
ENSG00000258254.1	3999	1.2
ENSG00000178297.15	3999	0.78
ENSG00000160392.14	4999	0.4
ENSG00000291283.1	4499	0.51
ENSG00000171659.16	10499	0.59
ENSG00000198624.13	4499	0.59
ENSG00000101109.13	19999	1.22
ENSG00000224239.1	3999	0.35
ENSG00000186815.13	9499	0.43
ENSG00000259732.1	8499	0.83
ENSG00000173145.11	11499	0.72
ENSG00000234884.2	3999	0.44
ENSG00000257519.1	3999	0.79
ENSG00000164253.14	16499	0.91
ENSG00000189298.14	4999	0.48
ENSG00000162736.18	7999	0.66
ENSG00000270900.1	5999	0.46
ENSG00000179031.8	4499	0.43
ENSG00000075856.12	6499	0.51
ENSG00000203995.11	8499	1.6
ENSG00000258159.1	4999	0.48
ENSG00000218739.10	9499	0.62
ENSG00000167112.10	3999	0.66
ENSG00000149124.11	4499	0.59
ENSG00000108306.13	9999	0.79
ENSG00000176978.15	5499	0.75
ENSG00000092203.15	5999	0.83
ENSG00000267106.9	7999	1.0
ENSG00000125534.10	10999	0.86
ENSG00000183808.12	9499	0.64
ENSG00000121774.18	6999	0.83
ENSG00000168566.13	7999	0.63
ENSG00000249128.1	5499	0.58
ENSG00000242390.1	4499	0.7
ENSG00000165678.22	8499	0.55
ENSG00000158195.11	8999	1.41
ENSG00000237766.2	3999	0.48
ENSG00000239282.8	13901	0.9
ENSG00000233223.5	5999	2.58
ENSG00000135336.16	11499	0.66
ENSG00000229009.8	3999	0.73
ENSG00000253351.2	4499	0.55
ENSG00000075142.14	4999	0.32
ENSG00000285972.1	6999	0.58
ENSG00000179262.10	3999	2.5
ENSG00000260920.2	7499	0.58
ENSG00000132300.19	10999	2.26
ENSG00000264997.1	6499	0.53
ENSG00000198586.14	7999	0.75
ENSG00000185238.13	7999	0.72
ENSG00000184277.13	4499	0.56
ENSG00000288880.2	5999	0.6
ENSG00000122194.20	8999	0.52
ENSG00000254418.1	5499	1.31
ENSG00000197451.12	16499	2.18
ENSG00000275305.1	4499	0.6
ENSG00000258285.1	4999	0.51
ENSG00000156587.16	10499	1.01
ENSG00000243056.2	14499	0.8
ENSG00000242100.2	3999	0.53
ENSG00000169136.13	9999	0.41
ENSG00000131018.25	4999	0.78
ENSG00000241258.7	7499	0.54
ENSG00000289393.1	3999	0.51
ENSG00000130429.16	6999	0.8
ENSG00000286873.1	9499	0.54
ENSG00000256771.5	5499	0.4
ENSG00000228453.1	4499	0.55
ENSG00000258646.1	4499	0.5
ENSG00000204361.10	6999	1.01
ENSG00000275106.1	4999	0.67
ENSG00000140941.14	6999	0.8
ENSG00000152465.18	4999	0.72
ENSG00000257702.5	3999	1.1
ENSG00000104131.13	10999	1.2
ENSG00000286546.1	6499	1.47
ENSG00000121390.19	7499	0.67
ENSG00000169495.5	7999	1.57
ENSG00000282022.1	3999	0.31
ENSG00000168495.13	4999	0.88
ENSG00000222821.1	9499	1.1
ENSG00000200278.1	9999	0.83
ENSG00000056558.11	18499	2.69
ENSG00000276123.1	3999	0.46
ENSG00000127191.18	6999	0.55
ENSG00000227714.1	4499	0.29
ENSG00000197798.9	4999	0.93
ENSG00000008952.17	9499	2.07
ENSG00000222312.1	4499	0.35
ENSG00000231691.2	7499	0.4
ENSG00000268912.1	3999	0.45
ENSG00000230295.1	7999	1.15
ENSG00000135426.16	5499	0.54
ENSG00000243144.7	5499	0.49
ENSG00000157540.22	5999	0.67
ENSG00000136731.13	3999	0.85
ENSG00000287238.1	3999	0.39
ENSG00000293110.1	10999	1.1
ENSG00000164050.13	5499	0.37
ENSG00000138593.9	11499	1.06
ENSG00000124587.14	4499	0.67
ENSG00000281189.1	4499	0.43
ENSG00000180626.10	5499	0.5
ENSG00000169684.13	5999	0.39
ENSG00000113812.14	3999	0.73
ENSG00000102595.22	4499	0.37
ENSG00000132912.13	6499	0.72
ENSG00000114850.7	11999	0.41
ENSG00000183048.12	6999	0.68
ENSG00000005812.11	3999	0.75
ENSG00000115486.13	4499	2.08
ENSG00000122033.15	5499	0.56
ENSG00000185475.11	4999	0.39
ENSG00000186638.17	5499	0.56
ENSG00000228646.3	6999	0.51
ENSG00000196646.12	3999	0.44
ENSG00000105246.6	8999	1.63
ENSG00000276399.1	5999	1.29
ENSG00000168126.3	10499	1.75
ENSG00000151502.11	3999	0.51
ENSG00000234699.1	7499	0.46
ENSG00000213115.2	3999	0.27
ENSG00000186106.11	3999	0.39
ENSG00000075151.24	5499	0.92
ENSG00000118514.14	6499	0.56
ENSG00000132475.10	10499	1.24
ENSG00000044115.21	4999	0.83
ENSG00000232079.7	4499	0.9
ENSG00000232271.1	6999	0.57
ENSG00000163938.17	3999	0.69
ENSG00000258670.1	4499	0.56
ENSG00000065135.12	5499	0.56
ENSG00000201086.1	4999	0.5
ENSG00000139278.10	8999	0.64
ENSG00000086061.16	12499	0.65
ENSG00000117481.11	5999	0.57
ENSG00000289332.2	8999	0.49
ENSG00000054654.20	14999	1.71
ENSG00000113522.14	8999	0.95
ENSG00000107185.10	7999	0.49
ENSG00000155827.12	6499	0.39
ENSG00000287330.1	6999	0.55
ENSG00000132432.14	8999	0.76
ENSG00000124243.19	4499	0.34
ENSG00000287138.1	3999	0.82
ENSG00000053372.5	7499	1.71
ENSG00000278384.1	4999	1.07
ENSG00000175467.15	3999	1.06
ENSG00000227663.1	6999	0.53
ENSG00000011454.18	12999	0.62
ENSG00000137073.24	5999	0.53
ENSG00000115839.19	7499	1.46
ENSG00000197238.5	8499	3.61
ENSG00000168056.18	17999	1.72
ENSG00000134575.13	4999	0.92
ENSG00000278637.2	8499	0.72
ENSG00000287830.1	6999	0.78
ENSG00000003756.17	5499	0.61
ENSG00000165630.15	3999	0.43
ENSG00000204406.14	4999	0.4
ENSG00000113595.15	5999	0.69
ENSG00000153560.12	6499	0.54
ENSG00000160633.13	5999	0.72
ENSG00000256268.3	3999	0.43
ENSG00000149657.20	7499	2.58
ENSG00000176641.11	3999	0.6
ENSG00000178935.5	3999	0.48
ENSG00000249888.1	5499	0.43
ENSG00000099968.18	4499	0.96
ENSG00000278874.1	3999	0.55
ENSG00000175356.14	4499	0.38
ENSG00000232104.5	3999	0.47
ENSG00000231228.4	4999	0.47
ENSG00000204952.3	9999	0.68
ENSG00000196152.10	4499	1.91
ENSG00000065600.13	13999	0.67
ENSG00000263080.1	6499	0.41
ENSG00000284343.1	4499	0.69
ENSG00000126953.8	3999	0.45
ENSG00000109771.16	5499	0.54
ENSG00000067066.17	4999	0.47
ENSG00000127311.10	3999	0.6
ENSG00000255487.1	6999	0.75
ENSG00000254814.1	4499	0.4
ENSG00000142892.15	8499	0.42
ENSG00000255272.1	4499	0.56
ENSG00000240666.2	4499	0.51
ENSG00000081307.15	4499	0.99
ENSG00000086015.23	5499	0.57
ENSG00000134815.19	5999	0.3
ENSG00000251434.1	7999	0.29
ENSG00000142530.11	4499	0.41
ENSG00000277895.1	4499	0.94
ENSG00000132842.15	4999	0.82
ENSG00000230920.1	3999	0.47
ENSG00000162909.18	4499	0.5
ENSG00000264317.2	3999	0.36
ENSG00000126767.18	4999	0.67
ENSG00000235381.1	3999	0.5
ENSG00000230731.3	4999	0.49
ENSG00000188313.13	12499	0.52
ENSG00000121594.12	8999	2.24
ENSG00000120458.13	3999	0.62
ENSG00000134905.17	9499	0.93
ENSG00000173992.9	4999	0.84
ENSG00000087302.9	19499	0.91
ENSG00000207205.1	3999	0.34
ENSG00000100416.15	3999	1.75
ENSG00000267662.1	3999	0.26
ENSG00000261096.1	4499	0.59
ENSG00000128891.17	4999	0.72
ENSG00000123268.9	9999	1.87
ENSG00000283578.1	9499	0.45
ENSG00000079387.15	6999	0.89
ENSG00000265678.1	23636	3.56
ENSG00000134253.10	4499	0.36
ENSG00000276043.5	4499	0.52
ENSG00000197713.15	5999	0.47
ENSG00000226386.1	9999	0.63
ENSG00000175556.17	4499	0.61
ENSG00000242999.3	9499	0.6
ENSG00000000457.14	4999	0.8
ENSG00000272672.1	4499	1.6
ENSG00000141027.23	8999	2.22
ENSG00000002919.15	3999	0.6
ENSG00000180098.9	4999	3.39
ENSG00000287699.1	3999	0.44
ENSG00000239221.3	7499	0.37
ENSG00000197756.10	6499	0.56
ENSG00000269172.1	4999	0.62
ENSG00000290164.1	4499	0.56
ENSG00000022840.17	9999	0.86
ENSG00000111252.11	8999	0.55
ENSG00000163046.16	7999	0.86
ENSG00000136436.15	8499	2.64
ENSG00000271991.3	5499	0.59
ENSG00000272764.1	5999	0.8
ENSG00000130733.11	12499	1.91
ENSG00000004142.12	4999	0.34
ENSG00000126067.12	6999	0.55
ENSG00000115282.21	7499	1.33
ENSG00000168259.17	10999	0.79
ENSG00000170852.12	6999	0.43
ENSG00000141385.12	4499	0.5
ENSG00000090487.11	13999	1.62
